tmp/nothing/video/i810/i810_main.c 6
{ 5
tmp/nothing/video/metronomefb.c 7
tmp/nothing/video/hgafb.c 4
tmp/nothing/video/macmodes.c 1
tmp/nothing/video/amifb.c 10
tmp/nothing/video/mxsfb.c 0
tmp/nothing/video/savage/savagefb_driver.c 0
freq; 2
freq; 7
tmp/nothing/video/fb_defio.c 1
tmp/nothing/video/geode/lxfb_ops.c 2
freq); 0
{ 0
diff; 8
tmp/nothing/video/geode/display_gx1.c 1
tmp/nothing/video/geode/suspend_gx.c 5
tmp/nothing/video/geode/lxfb_core.c 0
tmp/nothing/video/geode/gxfb_core.c 0
tmp/nothing/video/geode/video_gx.c 1
info->var.pixclock); 0
{ 0
diff; 0
tmp/nothing/video/geode/video_cs5530.c 1
info->var.pixclock; 0
-diff; 0
{ 0
tmp/nothing/video/geode/gx1fb_core.c 0
tmp/nothing/video/sstfb.c 5
tmp/nothing/video/mx3fb.c 0
tmp/nothing/video/dnfb.c 2
tmp/nothing/video/intelfb/intelfb_i2c.c 1
tmp/nothing/video/intelfb/intelfbhw.c 17
tmp/nothing/video/intelfb/intelfbdrv.c 1
tmp/nothing/video/tdfxfb.c 5
tmp/nothing/video/controlfb.c 2
tmp/nothing/video/riva/riva_hw.c 5
tmp/nothing/video/riva/fbdev.c 11
tmp/nothing/video/riva/rivafb-i2c.c 1
tmp/nothing/video/gxt4500.c 4
tmp/nothing/video/vt8623fb.c 6
tmp/nothing/video/pm3fb.c 7
tmp/nothing/video/cfbcopyarea.c 0
tmp/nothing/video/kyro/STG4000OverlayDevice.c 0
tmp/nothing/video/kyro/STG4000VTG.c 1
tmp/nothing/video/kyro/fbdev.c 0
tmp/nothing/video/kyro/STG4000InitDevice.c 2
tmp/nothing/video/imsttfb.c 2
tmp/nothing/video/vermilion/vermilion.c 6
vml_clocks[0]; 0
cur_diff; 1
vml_clocks[i]; 0
diff; 0
{ 0
tmp/nothing/video/vermilion/cr_pll.c 0
crvml_clocks[0]; 0
cur_diff; 1
crvml_clocks[i]; 0
diff; 0
{ 0
tmp/nothing/video/acornfb.c 5
tmp/nothing/video/fb-puv3.c 2
tmp/nothing/video/c2p_planar.c 0
tmp/nothing/video/sh_mobile_hdmi.c 2
tmp/nothing/video/fbsysfs.c 2
tmp/nothing/video/uvesafb.c 10
tmp/nothing/video/sh_mobile_lcdcfb.c 16
tmp/nothing/video/mbx/mbxfb.c 4
tmp/nothing/video/cfbimgblt.c 0
tmp/nothing/video/macfb.c 1
tmp/nothing/video/nuc900fb.c 1
tmp/nothing/video/aty/mach64_ct.c 0
tmp/nothing/video/aty/radeon_pm.c 3
tmp/nothing/video/aty/mach64_cursor.c 2
tmp/nothing/video/aty/radeon_base.c 5
tmp/nothing/video/aty/mach64_gx.c 2
0; 2
tmp/nothing/video/aty/atyfb_base.c 9
tmp/nothing/video/aty/mach64_accel.c 4
tmp/nothing/video/aty/radeon_monitor.c 6
tmp/nothing/video/aty/aty128fb.c 6
tmp/nothing/video/atafb_iplan2p8.c 12
tmp/nothing/video/sm501fb.c 3
tmp/nothing/video/atafb.c 3
tmp/nothing/video/fm2fb.c 1
tmp/nothing/video/console/fbcon.c 32
tmp/nothing/video/console/fbcon_cw.c 2
tmp/nothing/video/console/vgacon.c 10
tmp/nothing/video/console/fbcon_ccw.c 2
tmp/nothing/video/console/fonts.c 2
tmp/nothing/video/console/mdacon.c 1
tmp/nothing/video/console/sticon.c 0
tmp/nothing/video/console/fbcon_ud.c 1
tmp/nothing/video/console/bitblit.c 1
tmp/nothing/video/console/newport_con.c 10
tmp/nothing/video/console/sticore.c 2
tmp/nothing/video/sh7760fb.c 0
tmp/nothing/video/vgastate.c 3
tmp/nothing/video/carminefb.c 2
tmp/nothing/video/atafb_iplan2p2.c 12
tmp/nothing/video/fb_ddc.c 3
tmp/nothing/video/stifb.c 4
tmp/nothing/video/cg3.c 2
tmp/nothing/video/mb862xx/mb862xx-i2c.c 3
tmp/nothing/video/mb862xx/mb862xxfbdrv.c 0
tmp/nothing/video/mb862xx/mb862xxfb_accel.c 1
tmp/nothing/video/c2p_iplan2.c 0
tmp/nothing/video/s1d13xxxfb.c 3
tmp/nothing/video/hecubafb.c 1
tmp/nothing/video/w100fb.c 3
tmp/nothing/video/vga16fb.c 20
tmp/nothing/video/efifb.c 2
tmp/nothing/video/pmag-aa-fb.c 0
tmp/nothing/video/fbmon.c 17
tmp/nothing/video/cobalt_lcdfb.c 3
tmp/nothing/video/asiliantfb.c 1
tmp/nothing/video/tgafb.c 18
tmp/nothing/video/au1100fb.c 2
tmp/nothing/nubus/nubus.c 6
tmp/nothing/nubus/proc.c 0
tmp/nothing/zorro/gen-devlist.c 0
tmp/nothing/zorro/zorro-driver.c 0
tmp/nothing/zorro/names.c 0
tmp/nothing/zorro/zorro.c 5
tmp/nothing/edac/i5100_edac.c 11
tmp/nothing/edac/ppc4xx_edac.c 3
tmp/nothing/edac/i5400_edac.c 5
tmp/nothing/edac/i5000_edac.c 8
tmp/nothing/edac/cpc925_edac.c 9
tmp/nothing/edac/i82975x_edac.c 2
tmp/nothing/edac/mpc85xx_edac.c 6
tmp/nothing/edac/i82875p_edac.c 1
tmp/nothing/edac/mce_amd_inj.c 1
tmp/nothing/edac/i3200_edac.c 3
tmp/nothing/edac/amd64_edac.c 10
tmp/nothing/edac/e7xxx_edac.c 1
tmp/nothing/edac/x38_edac.c 3
tmp/nothing/edac/i7300_edac.c 7
